uid;iid;tag;rating1;rating2
511;12;ruhig;3;3
511;12;einsam;3;3
511;13;einsam;3;3
511;13;warm;3;3
511;14;steril;2;2
511;14;hell;3;3
511;14;kalt;3;3
511;14;langweilig;3;3
511;15;farbenfroh;2;2
511;15;ruhig;3;3
511;15;kalt;3;3
511;15;gemütlich;3;3
511;15;herbstlich;3;3
511;16;gefährlich;3;3
511;16;warm;3;3
511;17;entspannend;3;3
511;17;ruhig;3;3
511;17;friedlich;3;3
511;18;hell;3;3
511;18;unsicher;3;3
521;1;hektisch;3;3
521;1;Chaotisch;3;3
521;1;hässlich;2;2
521;2;idyllisch;3;3
521;2;romantisch;3;3
521;2;verregnet;2;2
531;1;Dunkel;3;3
531;1;verpixelt;1;2
531;1;Rechteckig;2;2
531;2;farbenfroh;3;2
531;2;regnerisch;3;3
531;2;gemeinsam;3;3
531;4;Sonnenuntergang;2;2
531;4;idylle;2;2
531;4;sunset;1;1
531;4;Natur;2;2
531;4;Naturverbunden;2;3
531;5;Bunt;2;2
531;5;abgehackt;1;2
531;5;quatratisch;1;2
531;6;zellen;2;2
531;6;kreise;2;2
531;6;farbenfroh;2;2
531;7;Paar;2;2
531;7;lieb;3;3
531;7;hoffnungsvoll;3;3
531;7;grün;2;2
531;8;fardig;2;3
531;8;weiß;2;1
531;8;grau;2;2
531;8;braun;2;2
531;9;herbst;2;2
531;9;farbenfroh;2;2
531;9;bunt;3;2
531;9;paar;2;2
531;9;park;2;2
531;11;wässrig;2;2
531;11;Himmel;2;2
531;11;bunt;2;2
531;12;sinnlich;3;3
531;12;frau;2;2
531;12;düster;3;3
531;13;wüste;2;2
531;13;warm;3;3
531;13;fleck;2;2
531;14;düster;3;3
531;14;eintönig;3;3
531;15;lampen;2;2
531;15;licht;2;2
531;15;dunkel;3;3
531;15;Latere;2;2
531;15;Weg;2;2
531;15;Park;2;2
531;16;Weiße;1;1
531;16;pflanze;2;2
531;16;schwarze;1;1
531;16;wut;3;3
531;16;zorn;3;3
531;17;dunkel;3;3
531;17;farbenfroh;2;2
531;17;schiff;2;2
531;17;sonnenuntergang;2;2
531;17;sunset;1;1
531;18;kreise;2;2
531;18;gespieglt;2;2
541;1;Eiswürfel;1;2
541;2;Regenspaziergang;2;2
541;4;Urlaub;2;2
541;5;Lesestoff;1;1
541;6;rund;2;2
541;7;Liebe;3;3
541;8;Eis;2;2
541;9;Vertrauen;3;3
541;10;gerade;2;2
541;11;gemütlich;3;3
541;12;blumig;2;3
541;13;warm;3;3
541;14;kühl;3;3
541;15;kalt;3;3
541;16;Pflanze;2;2
541;17;Abend;2;2
541;18;Natur;2;2
551;1;ZNA1;1;1
551;2;ZNA1;1;1
631;1;Wärme;3;3
631;1;hektisch;3;3
631;1;durcheinander;3;3
631;2;geliebt;3;3
631;2;einsam;3;3
631;2;traurig;3;3
631;2;fröhlich;3;3
631;2;wärme;3;3
631;4;gemeinsam;3;2
631;4;wärme;3;3
631;4;abenteuer;2;2
631;4;entspannung;3;3
631;4;neu;2;2
631;4;lebendig;3;3
631;4;reisen;2;2
631;4;wohlbefinden;3;3
631;5;suchend;2;3
631;5;uneinig;3;3
631;5;verwirrt;3;3
631;5;zwigespalten;3;3
631;5;allein;2;2
631;5;unruhig;3;3
631;5;durcheinander;3;2
631;7;zweisamkeit;3;3
631;7;verliebt;3;3
631;7;wohlbefinden;3;3
631;7;geliebt;3;3
631;7;altern;2;2
631;7;wärme;3;3
631;7;ruhe;3;3
631;7;gelassen;3;3
631;8;vergänglich;2;3
631;8;winter;2;2
631;8;regen;2;2
631;8;zwigespalten;3;3
631;8;uneinig;3;3
631;8;unterschiedlich;2;3
631;8;ruhelos;3;3
631;11;kinder;1;1
631;11;einzigartig;2;2
631;11;gemeinsamkeiten;2;2
631;11;unterschiede;1;2
631;11;hervorstechen;2;2
631;13;verblassen;2;2
631;13;wärme;2;3
631;13;mut;3;3
631;13;vergänglichkeit;3;3
631;13;ruhig;3;3
631;14;kälte;2;3
631;14;einsamkeit;3;3
631;14;blass;2;2
631;14;hoffnungsschimmer;2;3
631;15;düster;3;3
631;15;trüb;2;3
631;15;alleine;3;3
631;15;gefährlich;3;3
631;15;schön;3;3
631;15;unterwegs;2;2
631;15;heimweg;2;2
631;17;reisen;2;2
631;17;suchen;2;2
631;17;zeit;1;2
631;17;abenteuer;2;2
631;17;entspannung;3;3
631;17;angenehm;3;3
631;17;ruhig;3;3
631;18;alt;1;1
631;18;warm;3;3
631;18;zerfallen;2;2
631;18;natürlich;3;3
631;18;zeit;2;2
631;18;herbst;2;2
691;1;dunkel;3;3
691;1;alleine;3;3
691;1;hell;3;3
691;1;enden;2;1
691;1;scheinen;2;2
691;1;verschwommen;2;2
691;2;nass;2;2
691;2;alleine;3;3
691;2;gemütlich;3;3
691;2;behaglich;3;3
691;2;farbenfroh;3;2
691;5;allein;2;2
691;5;friedlich;3;3
691;5;ruhig;3;3
691;5;einsam;3;3
691;5;farbenfroh;2;2
691;5;natürlich;2;2
691;5;unbehaglich;3;3
691;5;verwirrt;3;3
691;5;gefährlich;3;3
691;5;bedrohlich;3;3
691;5;schön;2;2
691;7;frei;3;3
691;7;eintönig;2;3
691;7;weitläufig;2;2
691;7;romantisch;3;3
691;7;trist;3;3
691;7;karg;2;2
751;1;ruhig;3;3
751;1;naturnah;2;3
751;1;allein;2;2
751;2;romantisch;3;3
751;2;kuschelig;3;3
751;2;ruhig;3;3
751;4;ruhig;3;3
751;5;düster;3;3
751;5;kalt;3;3
751;5;ruhig;3;3
751;5;allein;2;2
751;5;einsam;3;3
751;5;verlassen;3;3
751;6;wild;3;3
751;7;ruhig;3;3
751;7;verschlafen;2;3
751;7;nah;2;3
751;7;liebevoll;3;3
751;7;romantisch;3;3
751;8;böse;3;3
751;8;chaotisch;3;3
751;9;romantisch;3;3
751;9;verliebt;3;3
751;9;glücklich;3;3
751;9;entspannt;3;3
751;10;verliebt;3;3
751;10;romantisch;3;3
751;10;kuschelig;3;3
751;10;ruhig;3;3
751;10;entspannt;3;3
751;10;liebevoll;3;3
751;11;kalt;3;3
751;12;verträumt;3;3
751;14;laut;2;2
751;14;wild;3;3
751;15;ruhig;3;3
751;15;allein;3;3
751;17;ruhig;3;3
751;17;entspannt;3;3
751;17;hoffnungsvoll;3;3
751;18;ruhig;3;3
751;18;allein;3;3
881;1;hell;3;3
881;1;ruhig;3;3
881;1;offen;2;2
881;1;erheiternd;3;3
881;2;warm;3;3
881;2;gelassen;3;3
881;2;gemütlich;3;3
881;2;friedlich;3;3
931;1;ruhig;3;3
931;1;entspannend;3;3
931;2;romantisch;3;3
931;2;herbstlich;3;3
931;4;schön;3;3
931;4;entspannend;3;3
931;4;zufrieden;3;3
931;4;gemütlich;3;3
931;5;aufregend;3;3
931;5;abenteuerlich;3;3
931;6;bunt;2;2
931;6;fröhlich;3;3
931;6;glücklich;3;3
931;6;hoffnungsvoll;3;3
931;7;außergewöhnlich;3;3
931;7;geborgen;3;3
931;7;sicher;3;3
931;9;herbstlich;3;3
931;9;romantisch;3;3
931;9;kalt;2;2
931;10;herbstlich;3;3
931;10;romantisch;3;3
931;10;kalt;3;3
931;11;freiheit;3;3
931;12;kultur;2;2
931;12;musik;2;2
931;12;bunt;3;2
931;13;düster;3;3
931;13;mysteriös;3;3
931;14;eintönig;3;3
931;15;herbstlich;3;3
931;15;kalt;3;3
931;15;veregnet;2;3
931;16;abstrakt;2;2
931;17;zufrieden;3;3
931;17;gelassen;3;3
931;17;frei;3;3
931;17;sorgenlos;3;3
941;1;beunruhigt;3;3
941;1;nervös;3;3
941;2;romantisch;3;3
941;2;glücklich;3;3
941;2;entspannt;3;3
941;2;unbeschwert;3;3
941;4;nachdenklich;3;3
941;4;bedrückt;3;3
941;5;nachdenklich;3;3
941;6;neutral;3;2
941;7;glücklich;3;3
941;7;träumerisch;3;3
941;7;romantisierend;3;3
941;7;sorgenfrei;3;3
941;7;unbeschwert;3;3
941;8;neutral;3;2
941;9;ruhig;3;3
941;9;romantisch;3;3
941;9;nachdenklich;3;3
941;9;glücklich;3;3
941;10;unbekümmert;3;3
941;10;sorgenfrei;3;3
941;11;ruhig;3;3
941;12;abenteuerlust;3;3
941;12;mystisch;3;3
941;13;ruhig;3;3
941;13;einsam;3;3
941;13;warm;3;3
941;14;neutral;3;2
941;15;ruhig;3;3
941;15;einsam;3;3
941;15;trostlos;3;3
941;16;neutral;2;2
941;17;traumversunken;3;3
941;17;froh;3;3
941;18;mulmig;3;3
941;18;unwohl;3;3
951;1;Sonnenschein;2;2
951;1;Stroh;2;2
951;1;Durcheinander;3;3
951;2;Romantisch;3;3
951;2;Ruhig;3;3
951;2;regnerisch;3;3
951;4;Sommerabend;2;2
951;4;Romantisch;3;3
951;4;Urlaub;2;2
951;4;Segeltour;2;2
951;4;Wunderschön;1;3
951;4;Zweisam;3;3
951;4;Sekt;2;1
951;4;gemütlich;3;3
951;7;Seltsam;3;3
951;7;frühling;2;1
951;7;zweisam;3;3
951;7;liebe;3;3
951;7;leer;2;3
951;11;Ruhig;3;3
951;11;Still;3;3
951;11;Einsam;3;3
951;11;Urlaub;2;2
951;12;Viel;1;2
951;12;ausländisch;1;2
951;12;Japanisch;2;2
951;12;Farbthema;1;1
951;12;Weiblich;2;2
951;12;aufwendig;2;2
951;14;Drist;3;3
951;14;durcheinander;2;3
951;14;Chaos;3;3
951;14;Kompliziert;3;3
951;14;undurchschaubar;2;2
951;14;unaufwendig;2;1
951;15;Abenddämerung;2;2
951;15;Regnersich;3;3
951;15;Bunt;3;2
951;15;Spaziergang;2;2
951;15;Alleine;3;3
951;15;Selfcare;1;1
951;15;melankonisch;3;3
961;1;freundlich;3;3
961;1;warm;3;3
961;2;kalt;2;2
961;2;traurig;3;3
961;2;nass;2;2
961;2;regnerisch;3;3
1011;1;Raum;2;2
1011;1;Licht;2;2
1011;1;TIsch;1;2
1011;1;Stuhl;1;1
1071;1;Sommer;2;2
1071;1;warm;3;3
1071;1;dunkelheit;2;3
1071;1;hitze;2;2
1071;1;sonnenschein;2;2
1071;2;altstadt;1;2
1071;2;sommerregen;2;2
1071;2;bunt;2;2
1071;2;leichtigkeit;2;3
1071;2;frühling;2;2
1091;1;warm;3;3
1091;1;altmodisch;2;3
1091;1;schwach;3;3
1091;1;ausdrucksschwach;2;3
1091;2;kräftig;3;3
1091;2;stark;3;3
1091;2;frisch;2;2
1091;2;ausdrucksstark;2;3
1091;2;emotional;3;3
1091;6;dreidimensional;1;1
1091;6;tiefgehend;2;2
1091;6;komisch;3;2
1091;6;altmodisch;2;2
1091;6;abstrakt;1;1
1091;9;warm;3;3
1091;9;herbstlich;3;3
1091;9;konkret;2;1
1091;10;nass;2;2
1091;10;feucht;2;2
1091;10;herbstlich;3;3
1091;10;diffus;3;3
1091;11;dunkel;3;3
1091;11;finster;2;3
1091;11;geheimnisvoll;2;3
1091;11;kindlich;3;1
1091;14;interessant;3;3
1091;14;abstrakt;2;2
1091;14;hell;3;3
1091;14;diffus;3;3
1091;14;kühl;3;3
1091;14;elegant;2;3
1091;16;fruchtig;2;2
1091;16;altmodisch;2;2
1091;16;kitschig;2;2
1091;16;geschmacklos;1;2
1091;16;unkreativ;1;2
1091;16;einfältig;1;2
1101;1;ländlich;2;2
1101;1;heimlich;3;3
1101;1;natürlich;3;3
1101;1;ruhig;3;3
1101;1;geborgen;3;3
1101;1;vertraut;3;3
1101;2;gemütlich;3;3
1101;2;stimmungsvoll;3;3
1101;2;beruhigend;3;3
1101;2;entspannend;3;3
1101;4;stimmungsvoll;3;3
1101;4;ruhig;3;3
1101;4;gemütlich;3;3
1101;4;entspannend;3;3
1101;6;anregend;3;2
1101;6;natürlich;2;2
1101;6;nostalgisch;3;3
1101;10;isoliert;3;3
1101;10;einsam;3;3
1101;10;kalt;3;3
1101;10;herbstlich;3;3
1101;10;beengend;3;3
1101;10;ungewiss;2;3
1161;1;verborgen;2;3
1201;1;Wärme;3;3
1201;1;gelassen;3;3
1201;2;kühl;2;2
1201;2;Herbstlich;3;3
1201;2;ausgelassen;2;3
1201;2;versöhnlich;2;3
1201;4;Entspannt;3;3
1201;4;ruhig;3;3
1201;4;schön;3;3
1201;4;gelassen;3;3
1201;4;Stressfrei;3;3
1201;4;Idyllisch;3;3
1201;5;Überfordert;1;1
1201;5;kühl;3;3
1201;8;Verwirrung;2;3
1201;8;voll;1;2
1201;8;bedrückend;3;3
1201;10;Herbstlich;3;3
1201;10;ausgelassen;3;3
1201;10;ruhig;3;3
1201;10;entspannt;3;3
1201;10;friedlich;3;3
1201;12;Fany;1;1
1201;12;außergewöhnlich;2;3
1201;15;Entspannt;3;3
1201;15;verregnet;2;2
1201;16;Clean;1;1
1201;16;schaudernd;2;3
1221;1;interessant;2;3
1221;1;warm;3;3
1221;2;harmonisch;3;3
1221;2;kalt;2;2
1221;2;vertraut;3;3
1221;2;verträumt;3;3
1221;9;sicher;3;3
1221;9;harmonisch;3;3
1221;9;kalt;2;2
1221;9;vertraut;3;3
1221;9;liebe;3;3
1221;9;regen;2;2
1221;9;nass;2;2
1221;9;partner;2;2
1221;9;nachmittag;2;2
1271;1;Natur;2;2
1271;1;Düster;3;3
1271;1;Stimmungsvoll;3;3
1271;2;Herbst;2;2
1271;2;Bunt;2;2
1271;2;verträumt;3;3
1271;2;paris;2;2
1271;2;Regentag;2;2
1271;2;Warm;3;3
1271;4;meer;2;2
1271;4;sonnenuntergang;2;2
1271;4;firedvoll;3;3
1271;4;Zeitstillstand;2;3
1271;4;urlaub;2;2
1271;4;freiheit;3;3
1271;7;herbst;2;2
1271;7;romtanik;3;3
1271;7;blumenwiese;2;2
1271;7;ruhe;3;3
1271;8;trauer;3;3
1271;8;regen;2;2
1271;8;mitleidig;3;3
1271;9;regentag;2;2
1271;9;herbst;2;2
1271;9;friedvoll;3;3
1271;11;meer;2;2
1271;11;friedvoll;3;3
1271;11;nachbarschaft;2;2
1271;12;asiatisch;2;2
1271;12;bunt;3;2
1271;12;ruhig;3;3
1271;12;zufrieden;3;3
1271;13;sonne;2;2
1271;13;gruselig;3;3
1271;13;herbst;1;1
1271;14;minimalistisch;2;2
1271;14;reduziert;2;2
1271;15;stimmungsvoll;3;3
1271;15;regentag;2;2
1271;15;zielgerichtet;3;3
1271;15;stille;2;3
1271;16;blackandwhite;1;1
1271;18;herbst;2;2
1291;1;unruhig;3;3
1291;1;verlassen;3;3
1291;1;düster;3;3
1291;2;glücklich;3;3
1291;2;verträumt;3;3
1291;2;ruhig;3;3
1291;4;ruhig;3;3
1291;4;entspannt;3;3
1291;6;vielfältig;2;2
1291;6;aufregend;3;3
1291;9;entspannt;3;3
1291;9;vertraut;3;3
1291;9;kalt;2;2
1291;9;düster;3;3
1291;10;kalt;3;3
1291;10;verlassen;3;3
1291;10;einsam;3;3
1291;10;gruselig;3;3
1291;11;unruhig;3;3
1291;11;kalt;3;3
1291;11;verlassen;3;3
1291;12;exotisch;3;2
1291;12;mystisch;3;3
1291;13;verlassen;3;3
1291;13;gefährlich;3;3
1291;13;warm;3;3
1291;14;kalt;3;3
1291;14;wirr;2;3
1291;14;eisig;2;3
1291;15;einsam;3;3
1291;15;verlassen;3;3
1291;15;kalt;3;3
1291;16;gefährlich;3;3
1291;16;verlassen;3;3
1291;16;bedrohlich;3;3
1291;16;warm;3;3
1291;17;ruhig;3;3
1291;17;entspannt;3;3
1291;17;dämmrig;2;3
1291;18;natürlich;3;3
1311;1;unruhig;3;3
1311;1; verlassen;3;3
1311;1; düster;3;3
1311;2;regnerisch;3;3
1311;2;glücklich;3;3
1311;2;bunt;2;2
1311;2;still;2;3
1311;6;bunt;2;2
1311;6;glücklich;3;3
1311;6;farbenfroh;2;2
1311;8;verträumt;3;3
1311;9;herbstlich;3;3
1311;9;verliebt;3;3
1311;9;still;2;3
1311;9;glücklich;3;3
1311;9;veträumt;3;3
1311;9;regnerisch;3;3
1311;10;verlassen;3;3
1311;10;gruselig;3;3
1311;10;einsam;3;3
1311;10;still;3;3
1311;10;ruhig;3;3
1311;10;beklemmend;3;3
1311;11;kalt;3;3
1311;12;bunt;3;2
1311;12;farbenfroh;2;2
1311;13;warm;3;3
1311;13;einsam;3;3
1311;13;verlassen;3;3
1311;13;verloren;3;3
1311;14;kühl;3;3
1311;14;traurig;3;3
1311;14;einsam;3;3
1311;17;gemütlich;3;3
1311;17;glücklich;3;3
1311;17;erfreut;3;3
1311;17;still;3;3
1311;17;verträumt;3;3
1311;17;fernweh;3;3
1311;18;einsam;3;3
1311;18;gruselig;3;3
1321;1;komisch;3;3
1321;2;schön;3;3
1331;1;Sommer;2;2
1331;1;campen;2;2
1331;1;wald;2;2
1331;2;romantisch;3;3
1331;2;glücklich;3;3
1331;2;zufrieden;3;3
1331;5;Ruhe;3;3
1331;5;gelassen;3;3
1331;5;entspannt;3;3
1331;10;Verschlafen;3;3
1331;10;gemütlich;3;3
1331;12;Aufgeregt;3;3
1331;12;lebendig;3;3
1331;12;neugierig;3;3
1331;14;Durcheinander;2;3
1331;14;verwirrt;3;3
1331;17;Entspannt;3;3
1331;17;erholt;3;3
1331;17;ausgeglichen;3;3
1331;18;Geborgenheit;3;3
1331;18;glücklich;3;3
1451;1;Natur;2;2
1451;1;grün;1;1
1451;1;hell;3;3
1451;1;freundlich;3;3
1451;2;schön;3;3
1451;2;bunt;2;2
1451;2;spaziergang;2;2
1451;2;fröhlich;3;3
1661;1;hell;3;3
1661;1;hoch;2;2
1661;1;gelb;2;2
1661;1;Kirche;2;2
1661;1;Chor;1;2
1661;1;Licht;2;2
1661;2;Bunt;2;2
1661;2;Regen;2;2
1661;2;Paar;2;2
1661;2;Park;2;2
1661;4;bunt;2;2
1661;4;schiff;2;2
1661;4;sonnenuntergang;2;2
1661;4;saturiert;2;2
1661;5;brot;1;2
1661;5;boot;2;2
1661;5;primitiv;2;2
1661;6;punkt;1;2
1661;6;kreis;2;2
1661;6;biologie;2;2
1661;6;natürlich;2;2
1661;6;grün;2;2
1661;8;regen;2;2
1661;8;hell;3;3
1661;8;kalt;3;3
1661;8;wasser;2;2
1661;9;herbst;2;2
1661;9;ruhig;3;3
1661;9;kalt;2;2
1661;10;Herbst;2;2
1661;10;hoch;1;2
1661;10;ruhig;3;3
1661;10;Alee;2;2
1661;11;häuser;2;2
1661;11;meer;2;2
1661;11;kontrast;2;2
1661;11;unsicher;2;3
1661;11;gefährlich;3;3
1661;12;japanisch;2;2
1661;12;bunt;3;2
1661;12;schlaf;2;2
1661;13;wüste;2;2
1661;13;verblasst;2;2
1661;13;heiß;3;3
1661;13;weit;2;2
1661;13;weg;2;2
1661;13;ausblick;2;2
1661;14;weiß;1;1
1661;14;stadt;2;2
1661;14;kalt;3;3
1661;14;regen;2;2
1661;15;abend;2;2
1661;15;kalt;3;3
1661;15;regen;2;2
1661;15;bunt;3;2
1661;16;wild;3;3
1661;16;kontast;2;2
1661;16;böse;3;3
1661;16;pflanze;2;2
1661;17;bunt;2;2
1661;17;sonnenuntergang;2;2
1661;17;saturiert;2;2
1661;18;bäume;2;2
1661;18;kaffee;2;2
1661;18;dreckig;2;2
1661;18;herbst;2;2
1671;1;golden;2;2
1671;2;herbstlich;3;3
1671;2;vertrautheit;3;3
1671;2;liebevoll;3;3
1671;4;romantisch;3;3
1671;4;urlaubssreif;3;2
1671;4;schönheit;2;2
1671;5;leere;2;3
1671;6;natürlich;2;2
1671;6;mikrobiologisch;2;2
1671;7;hingebungsvoll;3;3
1671;7;vertrauend;3;3
1671;7;anonym;2;2
1671;8;aufgeregt;3;3
1671;8;hell;3;3
1671;9;herbstlich;3;3
1671;9;vertrautheit;3;3
1671;9;liebevoll;3;3
1671;10;zweisam;3;3
1671;10;lustwandeln;2;3
1671;10;herbstlich;3;3
1671;11;besiedelt;2;2
1671;11;trostlos;3;3
1671;11;naturlos;2;2
1671;12;asiatisch;2;2
1671;12;traurig;3;3
1671;12;frabenfroh;2;2
1671;13;trostlos;3;3
1671;13;sandig;2;2
1671;13;heiß;3;3
1671;15;regnerisch;3;3
1671;15;kälte;3;3
1671;15;heimkehr;2;2
1671;16;intensiv;2;3
1671;16;morgenröte;2;2
1671;17;urbaubsstimmung;2;3
1671;17;ruhe;3;3
1671;17;stresslos;3;3
1671;18;künstlerisch;1;1
1671;18;erdig;2;2
1741;1;yellow;1;1
1741;1;golden;2;2
1741;1;glass;2;1
1741;1;lieve;1;1
1781;1;wärme;3;3
1781;1;office;1;1
1781;1;sommer;2;2
1781;2;Herbst;2;2
1781;2;einsam;3;3
1781;2;Nass;2;2
1781;2;unwohl;3;3
1781;4;ruhig;3;3
1781;5;frisch;2;2
1781;5;künstlich;3;3
1781;5;frühling;2;2
1781;6;mysteriös;3;3
1781;6;schleife;2;2
1781;8;schön;2;2
1781;8;Frühling;2;2
1781;8;Frieden;3;3
1781;9;Herbst;2;2
1781;9;nass;2;2
1781;9;unwohl;3;3
1781;10;ruhig;3;3
1781;10;frisch;2;2
1781;10;Entspannung;3;3
1781;10;Frieden;3;3
1781;11;künstlich;2;3
1781;11;wand;2;2
1781;11;uninteressant;3;3
1781;11;kindisch;3;2
1781;12;interessant;3;3
1781;12;kunst;2;2
1781;12;motivierend;3;3
1781;12;geheimnisvoll;3;3
1781;13;Wüste;2;2
1781;13;Wärme;2;3
1781;13;Durst;2;2
1781;13;unruhig;3;3
1781;14;kalt;3;3
1781;14;Industrie;2;2
1781;14;CO2;2;1
1781;15;romantisch;3;3
1781;15;Herbst;2;2
1781;16;warm;3;3
1781;16;unruhig;3;3
1781;16;auffregend;3;3
1781;16;billig;2;2
1781;16;künstlich;3;2
1781;17;ruhig;3;3
1781;17;sommerlich;2;2
1781;17;romantisch;3;3
1781;18;warm;3;3
1781;18;durst;2;2
1801;1;emotionslos;3;3
1801;1;kalt;2;3
1801;2;belebt;3;3
1801;2;einladend;2;3
1801;2;fröhlich;3;3
1801;2;gemütlich;3;3
1801;2;beruhigend;3;3
1801;4;entspannend;3;3
1801;5;emotionslos;3;3
1801;6;verwirrend;3;3
1801;7;unpersönlich;2;3
1801;7;karg;2;2
1801;8;kalt;3;3
1801;8;eisig;3;3
1801;9;herbstlich;3;3
1801;9;verregnet;2;2
1801;9;zweisam;2;2
1801;9;warm;3;3
1801;10;herbstlich;3;3
1801;10;natürlich;2;3
1801;11;ausgrenzend;3;3
1801;12;emotionslos;3;3
1801;13;weit;2;2
1801;13;verlassen;3;3
1801;13;einsam;3;3
1801;13;alleine;2;2
1801;14;unnatürlich;2;2
1801;14;karg;2;3
1801;14;langweilig;3;3
1801;15;kalt;3;3
1801;15;uneinladend;2;3
1801;16;kontrastreich;2;2
1801;16;floral;2;2
1801;17;erheiternd;3;3
1801;17;entspannend;3;3
1801;18;emotionslos;3;3
1871;1;Freude;3;3
1871;1;Geschäftigkeit;2;3
1871;2;romantisch;3;3
1871;2;kalt;2;2
1911;1;as;1;1
2001;1;warm;3;3
2001;1;strukturiert;2;2
2001;1;frei;3;3
2001;1;einzeln;2;1
2001;2;beruhigend;3;3
2001;2;wohlfühlend;3;3
2001;2;klassisch;2;2
2001;2;symphatisch;3;3
2001;2;angenehm;2;2
2091;1;Wald;2;2
2091;1;Lagerfeuer;2;2
2091;1;sonne;2;2
2091;1;hell;3;3
2091;1;feuer;2;2
2091;2;unreal;3;1
2091;2;glück;3;3
2091;2;traum;3;3
2151;1;a;1;1
2151;2;angenehm;2;2
2151;8;angenehm;3;3
2151;8;lauwarm;3;3
2151;8;beängstigend;3;3
2151;8;kalt;3;3
2151;8;schleieferhaft;2;3
2191;1;Gebäude;2;2
2191;1;Boden;2;2
2191;1;Wald;2;2
2191;1;Essen;1;2
2191;2;Wärme;3;3
2191;2;Liebe;3;3
2191;2;Ruhe;3;3
2191;6;Verwirrung;3;3
2191;6;Bewegung;2;2
2191;7;Natur;2;2
2191;7;Ruhe;3;3
2191;7;Entspannung;3;3
2191;8;Sehnsucht;3;3
2191;8;Warten;2;2
2191;8;Einsamkeit;3;3
2191;11;Meer;2;2
2191;11;Lärm;2;2
2191;11;schönesWetter;1;1
2191;12;Kultiviertheit;2;2
2191;12;Schönheit;2;2
2191;12;Ruhe;3;3
2191;14;Rauschen;2;2
2191;14;Kälte;2;3
2191;14;Unklarheit;2;3
2191;15;Abendsruhe;2;3
2191;15;Wandern;2;2
2191;15;Einsamkeit;3;3
2191;16;Schönheit;1;2
2191;16;Feinheit;2;2
2191;16;Nervosität;3;3
2191;17;Abend;2;2
2191;17;Meersgeruch;2;2
2191;17;romantisch;3;3
2191;18;Distanz;2;3
2191;18;Verwüstung;2;3
2211;1;Licht;2;2
2211;1;Leuchtturm;2;2
2211;2;Regen;2;2
2211;2;nass;2;2
2211;2;zusammen;2;2
2211;4;See;2;2
2211;5;Schön;2;2
2211;5;bunt;2;2
2211;5;Wald;2;2
2211;6;Bunt;2;2
2211;6;Zelle;2;2
2211;6;Leben;2;2
2211;7;Ruhig;3;3
2211;7;zusammen;3;3
2211;8;Regen;2;2
2211;8;Shnee;2;2
2211;8;Fernster;2;2
2211;9;Regen;2;2
2211;9;Liebe;3;3
2211;10;liebe;3;3
2211;10;Zusammensein;2;3
2211;11;See;2;2
2211;11;Ruhig;3;3
2211;12;Frau;2;2
2211;12;Schönheit;2;2
2211;13;Würste;2;2
2211;13;Sonnenuntergang;2;2
2211;14;Stark;2;3
2211;14;Ordnung;2;2
2211;15;Nacht;2;2
2211;15;Licht;2;2
2211;15;Einsamkeit;3;3
2211;16;Schönheit;1;2
2211;16;Leben;2;2
2211;17;Sonnenuntergang;2;2
2211;17;See;2;2
2211;17;Ruhig;3;3
2211;18;Spiegel;2;2
2221;1;wald;2;2
2221;1;gruselig;3;3
2221;1;düster;3;3
2221;1;natur;2;2
2221;2;liebe;3;3
2221;2;gelassenheit;3;3
2221;2;müdigkeit;3;3
2221;2;traurigkeit;3;3
2221;2;sorge;3;3
2221;2;glücklich;3;3
2231;1;durcheinander;3;3
2231;1;mondän;2;3
2231;1;modern;1;1
2231;1;clean;1;1
2231;1;eingängig;2;2
2231;1;dominant;2;3
2231;1;farbenfroh;3;2
2231;2;herbstlich;3;3
2231;2;romantisch;3;3
2231;2;angenehm;2;2
2231;2;verregnet;2;2
2231;2;liebevoll;3;3
2231;2;bunt;2;2
2231;2;warm;3;3
2251;1;unlesbar;2;2
2251;2;schön;3;3
2251;2;gutefarbe;1;1
2251;4;wunderschön;1;3
2251;5;wunderschön;2;2
2251;6;wunderschön;2;2
2251;7;wunderschön;2;2
2251;8;schön;2;2
2251;9;wunderschön;2;2
2251;10;wunderschön;2;2
2251;11;wunderschön;1;2
2251;12;wunderschön;2;2
2251;13;wunderschön;2;2
2251;14;wunderschön;2;2
2251;15;wunderschön;2;2
2251;16;wunderschön;2;2
2251;17;wunderschön;1;2
2251;18;schön;2;2
2261;1;Sommer;2;2
2261;1;Wald;2;2
2261;1;wandern;2;2
2261;2;Regen;2;2
2261;2;Romantisch;3;3
2261;2;Abend;3;3
2261;4;Schiffe;2;2
2261;4;Hafen;2;2
2261;4;Sonnenuntergang;2;2
2261;9;Herbst;2;2
2261;9;Regen;2;2
2261;9;romantisch;3;3
2261;10;mystisch;3;3
2261;10;Wald;2;2
2261;10;Zweisamkeit;3;3
2261;10;Herbst;2;2
2261;11;Gemeinschaft;2;2
2261;12;farbenfroh;2;2
2261;12;Asien;2;2
2261;13;Wüste;2;2
2261;13;Horizont;2;2
2261;13;Einsamkeit;3;3
2261;15;Regen;2;2
2261;15;Nacht;2;2
2261;15;Einsamkeit;3;3
2261;17;See;2;2
2261;17;Sonnenuntergang;2;2
2261;17;Abend;2;2
2261;17;segeln;2;2
2261;18;Farbe;2;2
2261;18;Wald;2;2
2261;18;Herbst;2;2
